taxon_id,p_value,U,r,var_r,log2fc,mean_case,mean_ctrl,taxon_name,source_id,n_case,n_ctrl,n_total
STR_GGB10852_SGB17523,9.587348894763842e-4,331,0.5148741418764302,0.013172799941400607,4.2609912600819255,0.006369926735742543,3.3128935617793726e-4,GGB10852_SGB17523,geng2024_PRJDB11203,23,19,42
STR_Filifactor_alocis,0.006039779510484434,308,0.40961098398169327,0.016892395137792966,4.528331055944953,0.004633055206474289,1.9981572855422923e-4,Filifactor_alocis,geng2024_PRJDB11203,23,19,42
STR_Eubacterium_yurii,0.2809530987566272,243,0.11212814645308922,0.0237807958747571,-0.923129510487577,9.39156547442704e-4,0.0017817475465958077,Eubacterium_yurii,geng2024_PRJDB11203,23,19,42
STR_Prevotella_sp_oral_taxon_473,0.2809530987566272,243,0.11212814645308922,0.0237807958747571,0.5964185431647538,6.860578849025508e-4,4.534158348152677e-4,Prevotella_sp_oral_taxon_473,geng2024_PRJDB11203,23,19,42
STR_Treponema_SGB69443,0.0091839076041493,296,0.3546910755148742,0.018639404168544503,4.455545516407057,0.007085767147372471,3.219946402437133e-4,Treponema_SGB69443,geng2024_PRJDB11203,23,19,42
STR_GGB49229_SGB69060,0.1349624646852048,255,0.16704805491990848,0.023048014308743675,3.427854549662091,0.0019672289742494638,1.8188941911738483e-4,GGB49229_SGB69060,geng2024_PRJDB11203,23,19,42
STR_Treponema_sp_Marseille_Q3903,0.20843604494082102,247,0.13043478260869557,0.02356738987932259,6.05709565014432,0.00447622222693651,6.624208539053226e-5,Treponema_sp_Marseille_Q3903,geng2024_PRJDB11203,23,19,42
STR_GGB1611_SGB2208,0.061695069596777,267,0.22196796338672775,0.02204604774055774,4.039702987493146,9.62674246339939e-4,5.7594719563689365e-5,GGB1611_SGB2208,geng2024_PRJDB11203,23,19,42
STR_Eubacterium_nodatum,6.074240444353178e-4,337.5,0.5446224256292906,0.012067132846310715,4.985664784946647,0.0020571000403087885,6.395787850000455e-5,Eubacterium_nodatum,geng2024_PRJDB11203,23,19,42
STR_Fretibacterium_fastidiosum,0.006054565001665098,303,0.38672768878718533,0.017640270149445796,5.0319361410030155,0.0011516453303640926,3.423156867789782e-5,Fretibacterium_fastidiosum,geng2024_PRJDB11203,23,19,42
STR_Prevotella_dentalis,0.12445533622208188,256,0.17162471395881007,0.02297457352786196,5.572378921976443,0.0011988463853813535,2.4215782208949554e-5,Prevotella_dentalis,geng2024_PRJDB11203,23,19,42
STR_Anaerolineaceae_bacterium_oral_taxon_439,0.311493195877318,245,0.12128146453089239,0.023677999343902103,2.2290561574304824,6.763317927697023e-4,1.4347366686842374e-4,Anaerolineaceae_bacterium_oral_taxon_439,geng2024_PRJDB11203,23,19,42
STR_GGB4333_SGB5935,0.03245806159076034,277,0.2677345537757436,0.021018895039778156,9.137947794932225,0.007551167411073737,1.24052594363169e-5,GGB4333_SGB5935,geng2024_PRJDB11203,23,19,42
STR_Peptostreptococcaceae_bacterium_oral_taxon_113,0.018974544760126933,275.5,0.26086956521739135,0.021183544906728833,11.340831192449214,0.0025927634415565796,0,Peptostreptococcaceae_bacterium_oral_taxon_113,geng2024_PRJDB11203,23,19,42
STR_Prevotella_intermedia,0.0016196026958110318,151,0.6777777777777778,0.010824705470597863,5.322603186326799,0.03712456684896706,9.267049614887321e-4,Prevotella_intermedia,geng2024_PRJNA230363,10,18,28
STR_Porphyromonas_gingivalis,0.009760360199450813,138,0.5333333333333334,0.018963694558756284,5.251759512918145,0.020222326923075677,5.297811110105928e-4,Porphyromonas_gingivalis,geng2024_PRJNA230363,10,18,28
STR_Alloprevotella_tannerae,0.15036876543762515,120,0.33333333333333326,0.029263831732967538,1.590396949283243,0.010827823351570783,0.0035950364276757796,Alloprevotella_tannerae,geng2024_PRJNA230363,10,18,28
STR_Candidatus_Nanoperiomorbus_periodonticus,0.01805209465519686,139,0.5444444444444445,0.018334265327665716,1.400074822812783,0.013540725493632392,0.005130088295787839,Candidatus_Nanoperiomorbus_periodonticus,geng2024_PRJNA230363,10,18,28
STR_Fusobacterium_nucleatum,6.034910836352922e-4,162,0.8,0.004799999999999997,1.8686519538465878,0.028585436812027208,0.00782680027275297,Fusobacterium_nucleatum,geng2024_PRJNA230363,10,18,28
STR_Prevotella_sp_F0091,0.02395940383426678,132,0.46666666666666656,0.02266191129401007,4.776300076612121,0.008048805732566453,2.9274860188570887e-4,Prevotella_sp_F0091,geng2024_PRJNA230363,10,18,28
STR_Selenomonas_sputigena,0.05036163565559983,131,0.4555555555555555,0.02325953078516712,2.106353795371375,0.005633874016947978,0.001307604883735828,Selenomonas_sputigena,geng2024_PRJNA230363,10,18,28
STR_Anaeroglobus_geminatus,0.004515271238380572,145,0.6111111111111112,0.014539125697866738,2.844145358666244,0.003372226664486054,4.687561339030137e-4,Anaeroglobus_geminatus,geng2024_PRJNA230363,10,18,28
STR_Treponema_denticola,0.0010910932463144834,147,0.6333333333333333,0.013283996342021034,5.153303041015268,0.005454347861138064,1.5229347049930693e-4,Treponema_denticola,geng2024_PRJNA230363,10,18,28
STR_Treponema_sp_OMZ_804,0.003667557547648992,148,0.6444444444444444,0.012661629042546594,2.8610037107147726,0.004218464771878781,5.797770289511276e-4,Treponema_sp_OMZ_804,geng2024_PRJNA230363,10,18,28
STR_Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0.05151525174294153,131,0.4555555555555555,0.02325953078516712,0.3846863518567621,0.011136816897848246,0.008529960736214894,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,geng2024_PRJNA230363,10,18,28
STR_GGB12790_SGB19845,0.006052239912306957,146,0.6222222222222222,0.01391008371578407,1.2642226394224554,0.0052993844061181294,0.0022056752903096173,GGB12790_SGB19845,geng2024_PRJNA230363,10,18,28
STR_Tannerella_forsythia,0.006719458723847518,141.5,0.5722222222222222,0.016753306611176032,5.096907421723439,0.005754818402382855,1.6718414987400556e-4,Tannerella_forsythia,geng2024_PRJNA230363,10,18,28
STR_Capnocytophaga_sp_oral_taxon_332,3.559583043358294e-4,162,0.8,0.004799999999999997,1.884980537963185,0.01057575572700796,0.002862629259001608,Capnocytophaga_sp_oral_taxon_332,geng2024_PRJNA230363,10,18,28
STR_Dialister_invisus,0.01864289870627512,139,0.5444444444444445,0.018334265327665716,2.299164162404137,0.005415914813412882,0.0010996129742870345,Dialister_invisus,geng2024_PRJNA230363,10,18,28
STR_GGB1138_SGB1455,0.08853870623197695,116,0.288888888888889,0.03111301687299248,2.8915398329433093,0.002036987554966661,2.736384278113036e-4,GGB1138_SGB1455,geng2024_PRJNA230363,10,18,28
STR_Capnocytophaga_granulosa,0.00226597241202231,154,0.711111111111111,0.00905011995687198,1.5996770119108814,0.02563674030211352,0.00845819390357656,Capnocytophaga_granulosa,geng2024_PRJNA230363,10,18,28
STR_Eubacterium_brachy,0.018793400274574365,137,0.5222222222222221,0.019590442400943854,3.134065231614592,0.0034866012941072223,3.962639779685086e-4,Eubacterium_brachy,geng2024_PRJNA230363,10,18,28
STR_Prevotella_nigrescens,0.041620062928365606,132.5,0.4722222222222223,0.022360688615951724,1.01850088322418,0.013684758263961271,0.006754687439593081,Prevotella_nigrescens,geng2024_PRJNA230363,10,18,28
STR_Prevotella_melaninogenica,0.39779533358981034,108,0.19999999999999996,0.034133333333333335,-0.22626857493488567,0.007399190310101009,0.008655782711961584,Prevotella_melaninogenica,geng2024_PRJNA230363,10,18,28
STR_Filifactor_alocis,7.896402732840323e-4,156,0.7333333333333334,0.007912940100594417,7.603240959377177,0.005035735709656109,2.4902731862676402e-5,Filifactor_alocis,geng2024_PRJNA230363,10,18,28
STR_Bacteroidetes_oral_taxon_274,0.0024318453627428568,153,0.7,0.009633333333333334,1.8984950199145465,0.011888435917933777,0.003188020439856448,Bacteroidetes_oral_taxon_274,geng2024_PRJNA230363,10,18,28
STR_Bacteroidetes_unclassified_SGB1343,5.874266016375604e-4,160,0.7777777777777777,0.0057805099719442105,2.854391849854809,0.012460514150614749,0.0017221109758119829,Bacteroidetes_unclassified_SGB1343,geng2024_PRJNA230363,10,18,28
STR_Selenomonas_massiliensis,0.07703739340798889,123,0.3666666666666667,0.027747645176040232,2.962126505586887,0.001944477345676525,2.486532642268241e-4,Selenomonas_massiliensis,geng2024_PRJNA230363,10,18,28
STR_Lancefieldella_rimae,0.6305428741659893,98.5,0.09444444444444455,0.036379261326751226,3.164355816045866,0.0014529916083991746,1.6117947210332167e-4,Lancefieldella_rimae,geng2024_PRJNA230363,10,18,28
STR_TM7_phylum_sp_oral_taxon_350,4.4966109515479487e-4,155,0.7222222222222223,0.008476364262448697,6.041416307207541,0.007781150224696154,1.17154994769208e-4,TM7_phylum_sp_oral_taxon_350,geng2024_PRJNA230363,10,18,28
STR_Prevotella_micans,0.0029578945955021584,148.5,0.6499999999999999,0.01235208333333334,3.2802544488601333,0.0026431961540517197,2.7116901822438823e-4,Prevotella_micans,geng2024_PRJNA230363,10,18,28
STR_Prevotella_oulorum,0.07465600444895033,127.5,0.41666666666666674,0.0252932813214449,0.9664901028170387,0.00554518221241994,0.0028372563762220837,Prevotella_oulorum,geng2024_PRJNA230363,10,18,28
STR_Porphyromonas_endodontalis,0.007632881787792302,145.5,0.6166666666666667,0.01422428269318701,2.7818915567211744,0.01103963502248373,0.0016043186459554731,Porphyromonas_endodontalis,geng2024_PRJNA230363,10,18,28
STR_Prevotella_oris,0.5125667897410584,104,0.15555555555555545,0.035266313287834396,-0.02277778371294332,0.0030739902607513627,0.0031229245831790107,Prevotella_oris,geng2024_PRJNA230363,10,18,28
STR_GGB12790_SGB19844,0.05796240330722427,127.5,0.41666666666666674,0.0252932813214449,0.2827300679822997,0.0047983048509089524,0.003944191656382534,GGB12790_SGB19844,geng2024_PRJNA230363,10,18,28
STR_Prevotella_sp_oral_taxon_473,0.010084616019113273,136.5,0.5166666666666666,0.01990260916780979,2.473193954220247,0.0035568930169956937,6.397480892132183e-4,Prevotella_sp_oral_taxon_473,geng2024_PRJNA230363,10,18,28
STR_Desulfovibrio_sp_OH1186_COT_070,0.017994553159611647,117,0.30000000000000004,0.030670370370370365,9.481966936519411,7.140830202641488e-4,0,Desulfovibrio_sp_OH1186_COT_070,geng2024_PRJNA230363,10,18,28
STR_Eubacterium_infirmum,0.03163670344683464,130,0.4444444444444444,0.02385024866353932,3.586348770139238,0.0012842506088404356,1.0600135159621847e-4,Eubacterium_infirmum,geng2024_PRJNA230363,10,18,28
STR_Selenomonas_sp_oral_taxon_126,0.003181924412151054,146,0.6222222222222222,0.01391008371578407,3.1149612916810114,0.0011796574212312137,1.352784286023355e-4,Selenomonas_sp_oral_taxon_126,geng2024_PRJNA230363,10,18,28
STR_Prevotella_marshii,0.010719252688667805,141,0.5666666666666667,0.017070004572473707,2.7528702751183283,0.001983726927139172,2.934450345636624e-4,Prevotella_marshii,geng2024_PRJNA230363,10,18,28
STR_Parvimonas_micra,0.18395430218087364,116,0.288888888888889,0.03111301687299248,2.9889935633622033,0.0011054505324059906,1.3836550174389062e-4,Parvimonas_micra,geng2024_PRJNA230363,10,18,28
STR_Oribacterium_sp_oral_taxon_078,0.026259262398444567,135,0.5,0.020833333333333332,1.7848417353176482,0.001041980884235721,3.0168120126395606e-4,Oribacterium_sp_oral_taxon_078,geng2024_PRJNA230363,10,18,28
STR_Campylobacter_rectus,0.005717055898966494,142.5,0.5833333333333333,0.016119755944215827,5.56219325124019,0.0024351549943939805,5.056059322732967e-5,Campylobacter_rectus,geng2024_PRJNA230363,10,18,28
STR_Treponema_socranskii,0.027947929141637327,134,0.48888888888888893,0.02144823000107255,0.8506138926943971,0.001531428651471052,8.488063400649851e-4,Treponema_socranskii,geng2024_PRJNA230363,10,18,28
STR_GGB1201_SGB1566,0.0044648785283864624,144,0.6000000000000001,0.015170370370370365,2.1258738437861875,0.002237206803846175,5.118004736225043e-4,GGB1201_SGB1566,geng2024_PRJNA230363,10,18,28
STR_Ottowia_sp_Marseille_P4747,0.008144477042895018,144,0.6000000000000001,0.015170370370370365,0.6185710858365892,0.016102774749301333,0.010487641365038446,Ottowia_sp_Marseille_P4747,geng2024_PRJNA230363,10,18,28
STR_Veillonella_atypica,0.536424267315035,103,0.14444444444444438,0.03550766369173624,-0.42030638344456783,0.006969013155564889,0.009326353286751066,Veillonella_atypica,geng2024_PRJNA230363,10,18,28
STR_Tannerella_sp_oral_taxon_808,0.0994736700262897,119,0.3222222222222222,0.02974539845439099,1.584001041843931,9.798317477085789e-4,3.2616187457666125e-4,Tannerella_sp_oral_taxon_808,geng2024_PRJNA230363,10,18,28
STR_Phocaeicola_abscessus,6.106024658915225e-4,147.5,0.6388888888888888,0.012972299312153183,3.6308151154624,9.014766166681689e-4,7.185371451979343e-5,Phocaeicola_abscessus,geng2024_PRJNA230363,10,18,28
STR_Prevotella_buccae,0.02027517775779019,132,0.46666666666666656,0.02266191129401007,3.3757525186185733,7.695394029686311e-4,7.323215799052365e-5,Prevotella_buccae,geng2024_PRJNA230363,10,18,28
STR_Prevotella_conceptionensis,0.01468483728896888,141,0.5666666666666667,0.017070004572473707,1.227164752598137,0.011382753404508117,0.004861639563905829,Prevotella_conceptionensis,geng2024_PRJNA230363,10,18,28
STR_Prevotella_maculosa,0.08629217177180908,126,0.3999999999999999,0.02613333333333334,1.0030336333572505,0.001675528681164554,8.355035284711987e-4,Prevotella_maculosa,geng2024_PRJNA230363,10,18,28
STR_Treponema_maltophilum,0.009660241899231752,141,0.5666666666666667,0.017070004572473707,1.8069215940486234,0.001388755923549188,3.9619240384450186e-4,Treponema_maltophilum,geng2024_PRJNA230363,10,18,28
STR_Campylobacter_gracilis,0.06361930505386769,129,0.43333333333333335,0.024433516232281658,0.44566951051758324,0.0034016615976737645,0.002497382152887816,Campylobacter_gracilis,geng2024_PRJNA230363,10,18,28
STR_Olsenella_sp_oral_taxon_807,0.007983222723474641,143,0.5888888888888888,0.015803079363466505,0.43358204394719224,0.0012693500710189297,9.395940245060388e-4,Olsenella_sp_oral_taxon_807,geng2024_PRJNA230363,10,18,28
STR_Campylobacter_concisus,0.7106840705769502,98,0.0888888888888888,0.03645407260636646,-1.8873781551881987,0.0013489802516234418,0.00499341761063503,Campylobacter_concisus,geng2024_PRJNA230363,10,18,28
STR_Campylobacter_SGB19317,0.1345123926457858,121,0.34444444444444455,0.028770072877327864,1.0673771415816995,0.0022611924591201425,0.0010784859994376016,Campylobacter_SGB19317,geng2024_PRJNA230363,10,18,28
STR_Fretibacterium_fastidiosum,0.09334951554639398,120.5,0.3388888888888888,0.02901845081344872,3.3732320959538202,0.001153249689434463,1.1039244155995522e-4,Fretibacterium_fastidiosum,geng2024_PRJNA230363,10,18,28
STR_Tannerella_sp_oral_taxon_HOT_286,0.4552125944584964,106,0.1777777777777778,0.03473292576222008,0.5914367698599158,0.008073740389814676,0.005358056798751206,Tannerella_sp_oral_taxon_HOT_286,geng2024_PRJNA230363,10,18,28
STR_Dialister_pneumosintes,0.09483071040251266,117,0.30000000000000004,0.030670370370370365,6.391050228455636,5.118794546532893e-4,5.111073111169628e-6,Dialister_pneumosintes,geng2024_PRJNA230363,10,18,28
STR_Selenomonas_sp_oral_taxon_920,0.11192347302706365,118,0.3111111111111111,0.030214373373525942,3.0943215037850615,4.042535816972139e-4,4.6450770958075853e-5,Selenomonas_sp_oral_taxon_920,geng2024_PRJNA230363,10,18,28
STR_Bacteroidaceae_unclassified_SGB1468,0.3514059881121305,74,-0.1777777777777778,0.03473292576222008,-2.8064778321332846,0.0010269254469923532,0.0071901049501672445,Bacteroidaceae_unclassified_SGB1468,geng2024_PRJNA230363,10,18,28
STR_Prevotella_dentalis,0.14048186232827936,116,0.288888888888889,0.03111301687299248,3.8723681573198485,4.3495051341484886e-4,2.8767216343439285e-5,Prevotella_dentalis,geng2024_PRJNA230363,10,18,28
STR_candidate_division_SR1_bacterium_MGEHA,2.4195072473308333e-4,164,0.8222222222222222,0.003886814905135285,3.2386290512444678,0.004117923025041714,4.353743215720056e-4,candidate_division_SR1_bacterium_MGEHA,geng2024_PRJNA230363,10,18,28
STR_Peptostreptococcus_stomatis,0.10073353093314928,122,0.3555555555555556,0.028264535103614506,3.262746461656879,9.690204464314365e-4,1.0006396561433711e-4,Peptostreptococcus_stomatis,geng2024_PRJNA230363,10,18,28
STR_Prevotella_baroniae,0.01775069018946093,136,0.5111111111111111,0.020213865320891693,3.4766636226875396,8.447127262977284e-4,7.497012319153257e-5,Prevotella_baroniae,geng2024_PRJNA230363,10,18,28
STR_Gemella_morbillorum,0.0728935474500664,125.5,0.3944444444444444,0.026408677574274474,0.3293444748728616,0.004763834315006703,0.003791322283149056,Gemella_morbillorum,geng2024_PRJNA230363,10,18,28
STR_Candidatus_Gracilibacteria_bacterium_GN02_873,0.07223679246232362,125,0.38888888888888884,0.026681583656511257,0.7588256368955586,0.003688012999924151,0.0021791225522018324,Candidatus_Gracilibacteria_bacterium_GN02_873,geng2024_PRJNA230363,10,18,28
STR_Solobacterium_SGB6833,0.4767924580901327,105,0.16666666666666674,0.03500800182898948,-1.0078111394693334,0.0012153212172639697,0.002444849135836021,Solobacterium_SGB6833,geng2024_PRJNA230363,10,18,28
STR_Treponema_SGB69443,0.0014560312531568598,141,0.5666666666666667,0.017070004572473707,4.870525714759863,5.37439185615641e-4,1.7406123170400337e-5,Treponema_SGB69443,geng2024_PRJNA230363,10,18,28
STR_Treponema_lecithinolyticum,0.007548636983873298,130.5,0.44999999999999996,0.023555787037037042,4.349108022888118,0.0015482111156088353,7.501488365383463e-5,Treponema_lecithinolyticum,geng2024_PRJNA230363,10,18,28
STR_Leptotrichia_buccalis,0.001102578463706257,157,0.7444444444444445,0.007360734869910301,2.6687143780834095,0.008016622416417863,0.001259905450296562,Leptotrichia_buccalis,geng2024_PRJNA230363,10,18,28
STR_Capnocytophaga_leadbetteri,0.18726790902562057,118,0.3111111111111111,0.030214373373525942,-0.07852992858924847,0.014186794677130746,0.014980481381362574,Capnocytophaga_leadbetteri,geng2024_PRJNA230363,10,18,28
STR_GGB4308_SGB5895,0.4499354452967691,105,0.16666666666666674,0.03500800182898948,0.7841175294088849,0.0021695729981062646,0.001259467056934942,GGB4308_SGB5895,geng2024_PRJNA230363,10,18,28
STR_Campylobacter_SGB19337,0.0022355571876949967,151,0.6777777777777778,0.010824705470597863,2.421262799858151,0.004981865255417219,9.29264425235557e-4,Campylobacter_SGB19337,geng2024_PRJNA230363,10,18,28
STR_Campylobacter_curvus,0.11802216374873684,116.5,0.2944444444444445,0.030893385189983462,0.5447470187861232,2.3989176826374765e-4,1.641341011554309e-4,Campylobacter_curvus,geng2024_PRJNA230363,10,18,28
STR_Selenomonas_SGB5892,0.01922921956165868,131,0.4555555555555555,0.02325953078516712,2.9164004021492915,4.051592599184976e-4,5.279877150142642e-5,Selenomonas_SGB5892,geng2024_PRJNA230363,10,18,28
STR_Streptococcus_constellatus,0.040763290559949344,119,0.3222222222222222,0.02974539845439099,1.1754667228153914,4.5473307873454896e-4,2.0077149408970964e-4,Streptococcus_constellatus,geng2024_PRJNA230363,10,18,28
STR_Neisseria_elongata,0.5163033578956231,104,0.15555555555555545,0.035266313287834396,0.014567473752051044,0.012784975547003558,0.012656520019618304,Neisseria_elongata,geng2024_PRJNA230363,10,18,28
STR_Treponema_sp_Marseille_Q4130,0.005028542452698761,132.5,0.4722222222222223,0.022360688615951724,5.850950209700017,2.1798232461065178e-4,2.79400191238856e-6,Treponema_sp_Marseille_Q4130,geng2024_PRJNA230363,10,18,28
STR_Bacteroides_heparinolyticus,0.017994553159611647,117,0.30000000000000004,0.030670370370370365,8.076476293756604,2.6893650694379516e-4,0,Bacteroides_heparinolyticus,geng2024_PRJNA230363,10,18,28
STR_GGB3388_SGB4476,0.0027351225051353025,148,0.6444444444444444,0.012661629042546594,3.0169661668402292,0.004224499865422592,5.210123526826287e-4,GGB3388_SGB4476,geng2024_PRJNA230363,10,18,28
STR_GGB3385_SGB4472,0.009994618326036334,143,0.5888888888888888,0.015803079363466505,1.4669005795837644,0.0036698794257822077,0.0013269723871301162,GGB3385_SGB4472,geng2024_PRJNA230363,10,18,28
STR_Treponema_SGB3604,0.005028542452698761,132.5,0.4722222222222223,0.022360688615951724,7.001847275239385,0.001317189120222967,9.285174583453229e-6,Treponema_SGB3604,geng2024_PRJNA230363,10,18,28
STR_Lachnoanaerobaculum_sp_ICM7,0.7744357999963659,96,0.06666666666666665,0.03670855052583447,1.3061038192812082,8.401844496912398e-4,3.3918472467527397e-4,Lachnoanaerobaculum_sp_ICM7,geng2024_PRJNA230363,10,18,28
